time,temperature_2m,relativehumidity_2m,rain,snowfall,cloudcover,windspeed_10m
2020-04-26T01:00:00Z,49.1,72,0,0,72,9.5
2020-04-26T02:00:00Z,48.7,76,0,0,89,10.1
2020-04-26T03:00:00Z,48.8,78,0,0,88,11.6
2020-04-26T04:00:00Z,48.1,81,0,0,88,13.7
2020-04-26T05:00:00Z,48.9,69,0,0,73,11.9
2020-04-26T06:00:00Z,49.1,67,0,0,67,15
2020-04-26T07:00:00Z,48.9,67,0,0,74,15.5
2020-04-26T08:00:00Z,49.4,64,0.012,0,91,17.8
2020-04-26T09:00:00Z,49.5,67,0.047,0,81,18.5
2020-04-26T10:00:00Z,49.5,70,0.004,0,100,22.2
2020-04-26T11:00:00Z,49.3,73,0,0,100,21.4
2020-04-26T12:00:00Z,49.2,73,0,0,100,24.2
2020-04-26T13:00:00Z,48.4,78,0.008,0,100,25.8
2020-04-26T14:00:00Z,48.8,79,0.008,0,100,24.5
2020-04-26T15:00:00Z,48,83,0.028,0,100,23.5
2020-04-26T16:00:00Z,48,86,0.039,0,100,22.4
2020-04-26T17:00:00Z,46.8,88,0.039,0,100,19.7
2020-04-26T18:00:00Z,46.8,88,0.031,0,100,20
2020-04-26T19:00:00Z,46.7,88,0.02,0,100,20.8
2020-04-26T20:00:00Z,46.3,89,0.004,0,100,21.2
2020-04-26T21:00:00Z,45.7,89,0,0,100,20.2
2020-04-26T22:00:00Z,44.4,87,0.008,0,100,20.2
2020-04-26T23:00:00Z,43.8,86,0.004,0,100,20
2020-04-27T00:00:00Z,43.1,86,0,0,100,19.1
2020-04-27T01:00:00Z,42.7,86,0,0,100,18.7
2020-04-27T02:00:00Z,42.3,85,0,0,100,17.3
2020-04-27T03:00:00Z,41.7,85,0,0,100,16.9
2020-04-27T04:00:00Z,41.5,85,0.008,0,100,17.6
2020-04-27T05:00:00Z,41.2,80,0.004,0,100,15.4
2020-04-27T06:00:00Z,41.6,81,0,0,100,15.3
2020-04-27T07:00:00Z,42.4,78,0,0,100,17.1
2020-04-27T08:00:00Z,43.3,76,0.008,0,100,21.2
2020-04-27T09:00:00Z,44.3,75,0.008,0,100,22.8
2020-04-27T10:00:00Z,45.9,69,0.008,0,100,22.5
2020-04-27T11:00:00Z,46.3,71,0.004,0,100,21.1
2020-04-27T12:00:00Z,47.5,66,0.004,0,100,20.2
2020-04-27T13:00:00Z,48.5,64,0,0,100,19.4
2020-04-27T14:00:00Z,49,63,0,0,100,21.4
2020-04-27T15:00:00Z,48.9,63,0,0,100,22
2020-04-27T16:00:00Z,48.7,61,0,0,100,20.8
2020-04-27T17:00:00Z,48.4,66,0,0,83,17.3
2020-04-27T18:00:00Z,47.5,67,0,0,61,15
2020-04-27T19:00:00Z,46.5,70,0,0,56,13.6
2020-04-27T20:00:00Z,45.5,70,0,0,72,13.6
2020-04-27T21:00:00Z,45.1,72,0,0,100,13.6
2020-04-27T22:00:00Z,44.3,74,0,0,63,13.9
2020-04-27T23:00:00Z,44.4,75,0,0,21,13.2
2020-04-28T00:00:00Z,44,75,0,0,8,12.6
2020-04-28T01:00:00Z,43.4,76,0,0,0,12.2
2020-04-28T02:00:00Z,43.4,76,0,0,0,11
2020-04-28T03:00:00Z,42.9,78,0,0,2,10.9
2020-04-28T04:00:00Z,42.7,80,0,0,9,10.7
2020-04-28T05:00:00Z,43.3,80,0,0,5,9.1
2020-04-28T06:00:00Z,42.9,78,0,0,15,9.2
2020-04-28T07:00:00Z,44.3,69,0,0,23,7.9
2020-04-28T08:00:00Z,46.1,65,0,0,0,9.2
2020-04-28T09:00:00Z,48,60,0,0,4,10.7
2020-04-28T10:00:00Z,52.1,51,0,0,21,12
2020-04-28T11:00:00Z,54.3,45,0,0,51,14.6
2020-04-28T12:00:00Z,57.2,41,0,0,31,16.9
2020-04-28T13:00:00Z,59.3,36,0,0,15,16.8
2020-04-28T14:00:00Z,61.3,32,0,0,48,17.8
2020-04-28T15:00:00Z,62.7,31,0,0,60,15
2020-04-28T16:00:00Z,61.4,36,0,0,54,8.2
2020-04-28T17:00:00Z,60.5,35,0,0,49,2.6
2020-04-28T18:00:00Z,62.6,28,0,0,42,6.5
2020-04-28T19:00:00Z,57.7,42,0,0,23,7.3
2020-04-28T20:00:00Z,55,54,0,0,19,7.4
2020-04-28T21:00:00Z,54.2,57,0,0,10,6.5
2020-04-28T22:00:00Z,51.5,68,0,0,17,5.1
2020-04-28T23:00:00Z,51,70,0,0,17,4.2
2020-04-29T00:00:00Z,49.8,73,0,0,0,2.8
2020-04-29T01:00:00Z,49.3,80,0,0,0,1.8
2020-04-29T02:00:00Z,48.6,83,0,0,1,1.9
2020-04-29T03:00:00Z,47.5,88,0,0,2,0.7
2020-04-29T04:00:00Z,46.5,91,0,0,5,5.7
2020-04-29T05:00:00Z,47.3,86,0,0,29,9.8
2020-04-29T06:00:00Z,47.2,84,0,0,65,12.1
2020-04-29T07:00:00Z,48.1,83,0,0,62,12.1
2020-04-29T08:00:00Z,48.8,81,0,0,64,12.9
2020-04-29T09:00:00Z,50,78,0,0,75,14
2020-04-29T10:00:00Z,52.8,67,0,0,66,15
2020-04-29T11:00:00Z,53.5,64,0,0,58,17.2
2020-04-29T12:00:00Z,54.9,58,0,0,94,19.7
2020-04-29T13:00:00Z,55.4,56,0,0,100,21.2
2020-04-29T14:00:00Z,54.7,59,0,0,100,20.3
2020-04-29T15:00:00Z,53.7,61,0,0,100,19
2020-04-29T16:00:00Z,52.6,63,0,0,100,18.4
2020-04-29T17:00:00Z,51.7,71,0,0,100,16.2
2020-04-29T18:00:00Z,51.4,70,0.004,0,100,18.2
2020-04-29T19:00:00Z,51.1,70,0,0,100,21.4
2020-04-29T20:00:00Z,51.1,69,0,0,100,21.6
2020-04-29T21:00:00Z,51.2,68,0,0,100,21.6
2020-04-29T22:00:00Z,51.2,71,0,0,100,20.9
2020-04-29T23:00:00Z,51.4,73,0.004,0,100,21.3
2020-04-30T00:00:00Z,51.4,75,0.012,0,100,22
2020-04-30T01:00:00Z,51.3,77,0.02,0,100,21
2020-04-30T02:00:00Z,51.1,80,0.035,0,100,20
2020-04-30T03:00:00Z,50.6,84,0.02,0,100,20.2
2020-04-30T04:00:00Z,50.6,89,0.012,0,100,19.3
2020-04-30T05:00:00Z,51.4,91,0.012,0,100,17.6
2020-04-30T06:00:00Z,51.8,90,0.031,0,100,18.2
2020-04-30T07:00:00Z,53.2,88,0.031,0,100,19.6
2020-04-30T08:00:00Z,55,86,0.035,0,100,19.4
2020-04-30T09:00:00Z,56.9,84,0.035,0,100,21.9
2020-04-30T10:00:00Z,59.8,81,0.012,0,95,26.6
2020-04-30T11:00:00Z,59.9,80,0.008,0,78,27.7
2020-04-30T12:00:00Z,59.6,77,0,0,96,28.4
2020-04-30T13:00:00Z,60,75,0,0,100,29.8
2020-04-30T14:00:00Z,60,77,0.004,0,100,29.6
2020-04-30T15:00:00Z,60,76,0.004,0,100,32
2020-04-30T16:00:00Z,59.5,77,0,0,100,30.4
2020-04-30T17:00:00Z,58.7,81,0,0,100,32.1
2020-04-30T18:00:00Z,58.7,81,0.016,0,100,31.1
2020-04-30T19:00:00Z,57.8,84,0.067,0,100,31.6
2020-04-30T20:00:00Z,57.4,85,0.142,0,100,31.8
2020-04-30T21:00:00Z,56.9,86,0.201,0,100,32.1
2020-04-30T22:00:00Z,57,88,0.197,0,100,27.3
2020-04-30T23:00:00Z,56.9,89,0.209,0,100,21.2
2020-05-01T00:00:00Z,56.2,90,0.201,0,100,15
2020-05-01T01:00:00Z,56,92,0.102,0,100,10.6
2020-05-01T02:00:00Z,55.7,92,0.035,0,100,8
2020-05-01T03:00:00Z,55.4,93,0.016,0,100,6.1
2020-05-01T04:00:00Z,55.2,95,0.012,0,100,5.1
2020-05-01T05:00:00Z,54.1,94,0,0,100,7
2020-05-01T06:00:00Z,55.2,93,0,0,100,5.2
2020-05-01T07:00:00Z,56,92,0,0,100,7.3
2020-05-01T08:00:00Z,57.3,90,0,0,100,7.5
2020-05-01T09:00:00Z,58.7,89,0,0,100,6.4
2020-05-01T10:00:00Z,59.5,78,0,0,100,7
2020-05-01T11:00:00Z,61.8,76,0.024,0,100,7.2
2020-05-01T12:00:00Z,63.3,75,0.024,0,100,6.7
2020-05-01T13:00:00Z,63.9,75,0.067,0,90,7.4
2020-05-01T14:00:00Z,63.2,76,0.059,0,80,9.2
2020-05-01T15:00:00Z,62.5,78,0.008,0,65,11.5
2020-05-01T16:00:00Z,62.6,77,0.043,0,88,12
2020-05-01T17:00:00Z,61.2,77,0.008,0,46,9.4
2020-05-01T18:00:00Z,60.8,76,0.016,0,60,9.9
2020-05-01T19:00:00Z,59.6,78,0.008,0,47,11.5
2020-05-01T20:00:00Z,58.8,77,0,0,45,12.3
2020-05-01T21:00:00Z,58.7,76,0,0,31,14.8
2020-05-01T22:00:00Z,57.3,76,0,0,3,17.9
2020-05-01T23:00:00Z,56.9,76,0,0,3,20.3
2020-05-02T00:00:00Z,55.6,74,0,0,2,21.3
2020-05-02T01:00:00Z,55.3,70,0,0,0,21.3
2020-05-02T02:00:00Z,54.9,69,0,0,0,20.9
2020-05-02T03:00:00Z,54.2,67,0,0,0,20.1
2020-05-02T04:00:00Z,53.3,65,0,0,0,18.5
2020-05-02T05:00:00Z,53.2,55,0,0,0,17.3
2020-05-02T06:00:00Z,53.6,54,0,0,0,16.1
2020-05-02T07:00:00Z,54.9,56,0,0,0,12.3
2020-05-02T08:00:00Z,56.4,54,0,0,5,14.1
2020-05-02T09:00:00Z,58.8,48,0,0,24,15.9
2020-05-02T10:00:00Z,63.2,37,0,0,27,17.1
2020-05-02T11:00:00Z,64.6,37,0,0,21,17.4
2020-05-02T12:00:00Z,66.4,34,0,0,17,17.1
2020-05-02T13:00:00Z,67.7,34,0,0,21,16.9
2020-05-02T14:00:00Z,69.2,34,0,0,46,16.8
2020-05-02T15:00:00Z,69.8,32,0,0,4,15.7
2020-05-02T16:00:00Z,70.4,34,0,0,0,14.3
2020-05-02T17:00:00Z,66.9,39,0,0,0,6.1
2020-05-02T18:00:00Z,66.4,39,0,0,1,7.6
2020-05-02T19:00:00Z,66,44,0,0,7,10.3
2020-05-02T20:00:00Z,64.9,46,0,0,13,11.8
2020-05-02T21:00:00Z,64,52,0,0,25,13.4
2020-05-02T22:00:00Z,62.7,53,0,0,34,12.2
2020-05-02T23:00:00Z,62.3,53,0,0,75,13.6
2020-05-03T00:00:00Z,61.8,53,0,0,86,13.3
2020-05-03T01:00:00Z,62.1,53,0,0,87,14.1
2020-05-03T02:00:00Z,62.2,51,0,0,83,14.2
2020-05-03T03:00:00Z,59.5,65,0,0,89,15.3
2020-05-03T04:00:00Z,55.6,77,0.075,0,85,13.2
2020-05-03T05:00:00Z,54.4,83,0.087,0,82,11.2
2020-05-03T06:00:00Z,55.2,84,0.008,0,14,11.5
2020-05-03T07:00:00Z,56.5,83,0,0,28,10.1
2020-05-03T08:00:00Z,58.1,80,0,0,21,12.3
2020-05-03T09:00:00Z,59,75,0,0,25,13.1
2020-05-03T10:00:00Z,63.6,61,0,0,49,13.1
2020-05-03T11:00:00Z,65.1,61,0,0,34,13
2020-05-03T12:00:00Z,67.4,57,0,0,27,14.6
2020-05-03T13:00:00Z,70.3,50,0,0,25,15.2
2020-05-03T14:00:00Z,72.2,46,0,0,29,15.8
2020-05-03T15:00:00Z,74.2,42,0,0,9,14.2
2020-05-03T16:00:00Z,73.9,46,0,0,19,9.7
2020-05-03T17:00:00Z,73,43,0,0,1,9.2
2020-05-03T18:00:00Z,73.2,44,0,0,0,9.7
2020-05-03T19:00:00Z,72,51,0,0,1,11.5
2020-05-03T20:00:00Z,69.3,53,0,0,4,11.5
2020-05-03T21:00:00Z,68,59,0,0,26,11.7
2020-05-03T22:00:00Z,65.4,69,0,0,31,12.2
2020-05-03T23:00:00Z,64.6,71,0,0,77,12.8
2020-05-04T00:00:00Z,64.1,72,0,0,86,12.1
2020-05-04T01:00:00Z,64.6,66,0,0,85,9.3
2020-05-04T02:00:00Z,63.6,65,0.016,0,67,8
2020-05-04T03:00:00Z,62.3,66,0,0,49,10.1
2020-05-04T04:00:00Z,60.8,68,0,0,38,9.4
2020-05-04T05:00:00Z,59.8,59,0,0,53,7.2
2020-05-04T06:00:00Z,60.2,55,0,0,33,5.7
2020-05-04T07:00:00Z,62.1,57,0,0,9,3.1
2020-05-04T08:00:00Z,63.2,49,0,0,0,4.7
2020-05-04T09:00:00Z,65.2,42,0,0,0,6.5
2020-05-04T10:00:00Z,67.6,36,0,0,12,9.9
2020-05-04T11:00:00Z,67,35,0,0,37,15.3
2020-05-04T12:00:00Z,66.9,36,0,0,26,18.6
2020-05-04T13:00:00Z,65.4,37,0,0,32,22.5
2020-05-04T14:00:00Z,63.8,40,0,0,38,25.7
2020-05-04T15:00:00Z,62.3,40,0,0,23,26.3
2020-05-04T16:00:00Z,61.4,42,0,0,5,26.1
2020-05-04T17:00:00Z,58.7,47,0,0,0,22.2
2020-05-04T18:00:00Z,57.8,48,0,0,10,22.2
2020-05-04T19:00:00Z,56.3,50,0,0,0,23.2
2020-05-04T20:00:00Z,55.1,50,0,0,0,22.7
2020-05-04T21:00:00Z,53.7,52,0,0,0,20.8
2020-05-04T22:00:00Z,51.3,56,0,0,0,18.9
2020-05-04T23:00:00Z,50.6,58,0,0,0,17.3
2020-05-05T00:00:00Z,50.3,58,0,0,1,16.5
2020-05-05T01:00:00Z,49.7,59,0,0,26,15.3
2020-05-05T02:00:00Z,48.8,63,0,0,30,14.5
2020-05-05T03:00:00Z,48.8,62,0,0,30,14.5
2020-05-05T04:00:00Z,47.9,61,0,0,30,14.8
2020-05-05T05:00:00Z,48.2,58,0,0,29,13.8
2020-05-05T06:00:00Z,48.4,53,0,0,29,13.5
2020-05-05T07:00:00Z,49.4,50,0,0,20,17.5
2020-05-05T08:00:00Z,50.9,44,0,0,0,17.6
2020-05-05T09:00:00Z,50.9,42,0,0,0,16.9
2020-05-05T10:00:00Z,53.8,35,0,0,4,16.1
2020-05-05T11:00:00Z,55.2,32,0,0,9,15
2020-05-05T12:00:00Z,56.8,29,0,0,34,13.2
2020-05-05T13:00:00Z,57.8,28,0,0,67,13.7
2020-05-05T14:00:00Z,58.4,27,0,0,89,14
2020-05-05T15:00:00Z,60,26,0,0,59,11.5
2020-05-05T16:00:00Z,60.9,26,0,0,44,11.1
2020-05-05T17:00:00Z,60.5,26,0,0,17,7.3
2020-05-05T18:00:00Z,59.9,33,0,0,50,4.1
2020-05-05T19:00:00Z,60.2,27,0,0,14,3.6
2020-05-05T20:00:00Z,58.5,30,0,0,0,3.4
2020-05-05T21:00:00Z,56.4,46,0,0,1,0.5
2020-05-05T22:00:00Z,54.2,58,0,0,10,1.3
2020-05-05T23:00:00Z,52.8,65,0,0,20,7.1
2020-05-06T00:00:00Z,51.5,68,0,0,28,9.2
2020-05-06T01:00:00Z,51.3,69,0,0,7,10.2
2020-05-06T02:00:00Z,50.6,69,0,0,18,11.5
2020-05-06T03:00:00Z,49.9,70,0,0,49,15.1
2020-05-06T04:00:00Z,49,70,0,0,70,15.9
2020-05-06T05:00:00Z,50.1,66,0,0,44,13.4
2020-05-06T06:00:00Z,50.2,67,0,0,59,15.4
2020-05-06T07:00:00Z,50.6,66,0,0,51,15.8
2020-05-06T08:00:00Z,51.2,65,0,0,50,16.4
2020-05-06T09:00:00Z,51.4,66,0,0,53,15.6
2020-05-06T10:00:00Z,52.3,65,0,0,60,16.8
2020-05-06T11:00:00Z,52.2,66,0,0,64,16.5
2020-05-06T12:00:00Z,52,64,0.016,0,92,16.3
2020-05-06T13:00:00Z,51.6,61,0.016,0,82,14.9
2020-05-06T14:00:00Z,50.9,60,0.024,0,89,12.9
2020-05-06T15:00:00Z,50.2,61,0.024,0,79,12.1
2020-05-06T16:00:00Z,49.7,63,0.031,0,83,10.5
2020-05-06T17:00:00Z,47.8,73,0.024,0,100,6.5
2020-05-06T18:00:00Z,47.6,72,0.008,0,66,5.1
2020-05-06T19:00:00Z,46.1,76,0,0,59,3.3
2020-05-06T20:00:00Z,46.7,74,0,0,89,3.6
2020-05-06T21:00:00Z,46.4,76,0,0,52,4.8
2020-05-06T22:00:00Z,44.3,82,0,0,33,6.2
2020-05-06T23:00:00Z,44.3,85,0,0,46,5.8
2020-05-07T00:00:00Z,45.8,87,0,0,34,7.6
2020-05-07T01:00:00Z,46.2,87,0,0,17,9.1
2020-05-07T02:00:00Z,46.2,86,0,0,7,9.7
2020-05-07T03:00:00Z,46.5,82,0,0,8,11.1
2020-05-07T04:00:00Z,45.7,82,0,0,2,13.5
2020-05-07T05:00:00Z,46.7,67,0,0,1,14
2020-05-07T06:00:00Z,47.2,63,0,0,1,14.3
2020-05-07T07:00:00Z,49.7,56,0,0,0,13.2
2020-05-07T08:00:00Z,52,52,0,0,0,13.7
2020-05-07T09:00:00Z,54.2,45,0,0,0,14
2020-05-07T10:00:00Z,58.4,33,0,0,0,15.3
2020-05-07T11:00:00Z,59.3,29,0,0,23,16.3
2020-05-07T12:00:00Z,61.3,25,0,0,58,18
2020-05-07T13:00:00Z,62.2,24,0,0,59,17.6
2020-05-07T14:00:00Z,62.8,24,0,0,47,17.1
2020-05-07T15:00:00Z,63,25,0,0,1,16.1
2020-05-07T16:00:00Z,63.2,26,0,0,11,16.9
2020-05-07T17:00:00Z,63,27,0,0,46,11.8
2020-05-07T18:00:00Z,62.7,27,0,0,38,11.6
2020-05-07T19:00:00Z,62.1,31,0,0,6,12.9
2020-05-07T20:00:00Z,60.9,35,0,0,32,14
2020-05-07T21:00:00Z,59.3,38,0,0,25,14.1
2020-05-07T22:00:00Z,58.2,41,0,0,14,14.8
2020-05-07T23:00:00Z,57.4,43,0,0,36,15
2020-05-08T00:00:00Z,56.1,51,0,0,24,12
2020-05-08T01:00:00Z,55.1,57,0,0,5,9.7
2020-05-08T02:00:00Z,53.9,59,0,0,8,10.4
2020-05-08T03:00:00Z,52.6,59,0,0,0,10.3
2020-05-08T04:00:00Z,50,62,0,0,5,10.2
2020-05-08T05:00:00Z,49.1,51,0,0,50,8.4
2020-05-08T06:00:00Z,49.4,44,0,0,56,7.1
2020-05-08T07:00:00Z,49.6,43,0,0,62,4.1
2020-05-08T08:00:00Z,50,42,0,0,76,4.8
2020-05-08T09:00:00Z,50.5,42,0,0,85,6.4
2020-05-08T10:00:00Z,51.5,40,0,0,89,7.1
2020-05-08T11:00:00Z,50.9,42,0.012,0,90,6.7
2020-05-08T12:00:00Z,49.9,45,0.016,0,90,2.3
2020-05-08T13:00:00Z,48.5,50,0.012,0,91,0.5
2020-05-08T14:00:00Z,48.3,54,0.028,0,100,3.8
2020-05-08T15:00:00Z,48.2,56,0.02,0,100,7.7
2020-05-08T16:00:00Z,47.6,62,0.012,0,100,9.6
2020-05-08T17:00:00Z,46.8,73,0.02,0,100,9.6
2020-05-08T18:00:00Z,46,74,0.031,0,100,9.4
2020-05-08T19:00:00Z,45.9,76,0.043,0,100,8.8
2020-05-08T20:00:00Z,45.9,81,0.059,0,100,9.2
2020-05-08T21:00:00Z,45.9,85,0.075,0,100,12.7
2020-05-08T22:00:00Z,44,86,0.083,0,100,16.5
2020-05-08T23:00:00Z,42.5,81,0.043,0,100,24.4
2020-05-09T00:00:00Z,39.7,79,0.024,0,100,26.9
2020-05-09T01:00:00Z,38.4,80,0.008,0,78,23.8
2020-05-09T02:00:00Z,37.9,78,0,0,52,22.3
2020-05-09T03:00:00Z,37.6,73,0,0,6,22.1
2020-05-09T04:00:00Z,36.5,68,0,0,0,22.9
2020-05-09T05:00:00Z,36.9,60,0,0,7,26.9
2020-05-09T06:00:00Z,37.1,57,0,0,2,29.8
2020-05-09T07:00:00Z,38,57,0,0,0,31.1
2020-05-09T08:00:00Z,38.4,56,0,0,4,30.5
2020-05-09T09:00:00Z,41,48,0,0,55,32.6
2020-05-09T10:00:00Z,43.4,44,0,0,45,31.9
2020-05-09T11:00:00Z,44.4,42,0,0,49,30.9
2020-05-09T12:00:00Z,45.2,41,0.008,0,37,31
2020-05-09T13:00:00Z,45.8,39,0.004,0,40,29.5
2020-05-09T14:00:00Z,46.5,38,0,0,48,27.5
2020-05-09T15:00:00Z,47.6,40,0,0,44,27.1
2020-05-09T16:00:00Z,47,44,0,0,36,25.8
2020-05-09T17:00:00Z,46.1,48,0,0,51,21.8
2020-05-09T18:00:00Z,43.8,56,0.004,0,37,21.3
2020-05-09T19:00:00Z,43.4,58,0,0,11,20.7
2020-05-09T20:00:00Z,42.9,61,0,0,0,18.4
2020-05-09T21:00:00Z,42.8,59,0,0,0,19.4
2020-05-09T22:00:00Z,41.8,59,0,0,0,18
2020-05-09T23:00:00Z,41.6,59,0,0,0,16.8
2020-05-10T00:00:00Z,40.9,60,0,0,0,16.8
2020-05-10T01:00:00Z,40.8,59,0,0,0,16.7
2020-05-10T02:00:00Z,40.7,59,0,0,2,16.9
2020-05-10T03:00:00Z,40.6,59,0,0,0,16.8
2020-05-10T04:00:00Z,40.3,61,0,0,0,16.6
2020-05-10T05:00:00Z,41.8,61,0,0,0,16.3
2020-05-10T06:00:00Z,42.7,56,0,0,0,16.7
2020-05-10T07:00:00Z,44.5,52,0,0,0,18.4
2020-05-10T08:00:00Z,46.2,50,0,0,2,20
2020-05-10T09:00:00Z,49.4,45,0,0,7,20.7
2020-05-10T10:00:00Z,54.5,38,0,0,4,22.2
2020-05-10T11:00:00Z,56.7,35,0,0,2,23.7
2020-05-10T12:00:00Z,59,31,0,0,12,25.4
2020-05-10T13:00:00Z,59.8,31,0,0,38,25.8
2020-05-10T14:00:00Z,60.8,31,0,0,26,23.7
2020-05-10T15:00:00Z,61.4,30,0,0,26,22.7
2020-05-10T16:00:00Z,61.7,30,0,0,7,20.6
2020-05-10T17:00:00Z,61.2,32,0,0,4,15.8
2020-05-10T18:00:00Z,60.7,32,0,0,17,13.8
2020-05-10T19:00:00Z,59.5,35,0,0,42,13.8
2020-05-10T20:00:00Z,57.9,38,0,0,29,15.6
2020-05-10T21:00:00Z,56.8,40,0,0,22,16.6
2020-05-10T22:00:00Z,54.4,45,0,0,8,16.1
2020-05-10T23:00:00Z,53.3,48,0,0,1,15.4
2020-05-11T00:00:00Z,51.5,53,0,0,15,14.1
2020-05-11T01:00:00Z,50.3,60,0,0,11,12.4
2020-05-11T02:00:00Z,49.6,63,0,0,0,9.8
2020-05-11T03:00:00Z,48.6,70,0,0,3,8.6
2020-05-11T04:00:00Z,47.8,75,0,0,27,7.3
2020-05-11T05:00:00Z,49.8,76,0,0,39,7.7
2020-05-11T06:00:00Z,49.7,77,0,0,77,7.4
2020-05-11T07:00:00Z,50.7,78,0,0,89,6.6
2020-05-11T08:00:00Z,51.9,75,0,0,87,7.9
2020-05-11T09:00:00Z,52.3,73,0.012,0,84,8
2020-05-11T10:00:00Z,53.5,64,0.016,0,94,12.6
2020-05-11T11:00:00Z,53.7,62,0.004,0,100,13
2020-05-11T12:00:00Z,55.4,59,0,0,88,12.8
2020-05-11T13:00:00Z,56.3,59,0,0,23,12.4
2020-05-11T14:00:00Z,56.8,57,0,0,36,14.7
2020-05-11T15:00:00Z,57.8,48,0,0,100,22.4
2020-05-11T16:00:00Z,55,58,0.008,0,83,18.9
2020-05-11T17:00:00Z,53.6,60,0,0,46,20.8
2020-05-11T18:00:00Z,53.5,59,0,0,24,21.3
2020-05-11T19:00:00Z,52.3,61,0,0,12,21.1
2020-05-11T20:00:00Z,51.3,62,0,0,9,21.5
2020-05-11T21:00:00Z,50,63,0,0,2,20.4
2020-05-11T22:00:00Z,47.6,63,0,0,2,19.4
2020-05-11T23:00:00Z,47.1,63,0,0,2,18.5
2020-05-12T00:00:00Z,46.2,64,0,0,3,17.4
2020-05-12T01:00:00Z,46,64,0,0,4,16.5
2020-05-12T02:00:00Z,46.1,65,0,0,2,15.8
2020-05-12T03:00:00Z,46.1,66,0,0,1,16.1
2020-05-12T04:00:00Z,45.1,70,0,0,0,16.5
2020-05-12T05:00:00Z,45.9,66,0,0,0,16.4
2020-05-12T06:00:00Z,46.4,60,0,0,0,15.4
2020-05-12T07:00:00Z,47.4,54,0,0,0,20.5
2020-05-12T08:00:00Z,48,50,0,0,0,20.8
2020-05-12T09:00:00Z,49.6,45,0,0,2,21.7
2020-05-12T10:00:00Z,52.2,39,0,0,0,22.6
2020-05-12T11:00:00Z,53.4,36,0,0,0,22.7
2020-05-12T12:00:00Z,55.1,33,0,0,0,23
2020-05-12T13:00:00Z,56.9,28,0,0,13,25.1
2020-05-12T14:00:00Z,58.2,28,0,0,55,27.3
2020-05-12T15:00:00Z,58.7,27,0,0,58,25.5
2020-05-12T16:00:00Z,58.7,27,0,0,55,24.5
2020-05-12T17:00:00Z,57.4,28,0,0,23,16.5
2020-05-12T18:00:00Z,56.5,29,0,0,37,12.1
2020-05-12T19:00:00Z,55.6,34,0,0,37,10.1
2020-05-12T20:00:00Z,54.6,38,0,0,38,11.3
2020-05-12T21:00:00Z,53.9,40,0,0,39,11.8
2020-05-12T22:00:00Z,51.5,45,0,0,35,14.3
2020-05-12T23:00:00Z,50.1,48,0,0,12,16
2020-05-13T00:00:00Z,47.3,52,0,0,0,13.8
2020-05-13T01:00:00Z,45.9,57,0,0,0,12.3
2020-05-13T02:00:00Z,45.2,57,0,0,0,11.4
2020-05-13T03:00:00Z,44.5,57,0,0,0,11.4
2020-05-13T04:00:00Z,42.5,63,0,0,0,10.9
2020-05-13T05:00:00Z,44.1,60,0,0,0,8.9
2020-05-13T06:00:00Z,43.8,56,0,0,0,7.5
2020-05-13T07:00:00Z,45.6,50,0,0,0,8
2020-05-13T08:00:00Z,46.8,46,0,0,0,7.7
2020-05-13T09:00:00Z,49.1,38,0,0,0,8.1
2020-05-13T10:00:00Z,52.8,32,0,0,0,10.6
2020-05-13T11:00:00Z,54.3,32,0,0,0,13.9
2020-05-13T12:00:00Z,56,31,0,0,37,19.2
2020-05-13T13:00:00Z,57.8,30,0,0,57,21.3
2020-05-13T14:00:00Z,59.2,29,0,0,52,21.5
2020-05-13T15:00:00Z,60.5,29,0,0,56,20.6
2020-05-13T16:00:00Z,60.5,29,0,0,42,16.1
2020-05-13T17:00:00Z,59.3,32,0,0,4,9.7
2020-05-13T18:00:00Z,59.4,35,0,0,0,5.2
2020-05-13T19:00:00Z,59,41,0,0,0,6.9
2020-05-13T20:00:00Z,56.9,43,0,0,0,9.2
2020-05-13T21:00:00Z,55.2,49,0,0,0,7.6
2020-05-13T22:00:00Z,52.1,52,0,0,0,8.1
2020-05-13T23:00:00Z,50.5,52,0,0,0,6.5
2020-05-14T00:00:00Z,49.3,56,0,0,10,8.7
2020-05-14T01:00:00Z,49.4,59,0,0,28,7.8
2020-05-14T02:00:00Z,48.7,63,0,0,29,6.2
2020-05-14T03:00:00Z,47,72,0,0,29,5.8
2020-05-14T04:00:00Z,45.5,79,0,0,24,5.9
2020-05-14T05:00:00Z,46.6,79,0,0,25,5.8
2020-05-14T06:00:00Z,47.5,71,0,0,33,7.6
2020-05-14T07:00:00Z,52.4,55,0,0,18,4.8
2020-05-14T08:00:00Z,54.2,51,0,0,0,3.7
2020-05-14T09:00:00Z,56.2,44,0,0,0,3.3
2020-05-14T10:00:00Z,60.4,36,0,0,0,6
2020-05-14T11:00:00Z,61.6,35,0,0,2,8.3
2020-05-14T12:00:00Z,63.2,35,0,0,12,10.2
2020-05-14T13:00:00Z,63.7,37,0,0,11,12
2020-05-14T14:00:00Z,65,37,0,0,2,13.1
2020-05-14T15:00:00Z,65.7,37,0,0,20,12.3
2020-05-14T16:00:00Z,65.3,41,0,0,41,11
2020-05-14T17:00:00Z,63.2,50,0,0,56,10
2020-05-14T18:00:00Z,63.5,52,0,0,25,10.8
